@relation robot_execution_failures_lp4
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute class {'collision','normal','obstruction'}
@data
83,1,-1,-5,-2,-4,1,'collision'
83,5,1,-19,-7,2,0,'collision'
83,3,-1,-17,1,-4,1,'collision'
83,4,0,-10,0,-1,1,'collision'
83,7,-8,-171,6,9,2,'collision'
83,8,-11,-178,17,18,3,'collision'
83,7,-11,-172,6,7,1,'collision'
83,9,-12,-191,18,16,2,'collision'
83,6,-11,-136,15,10,2,'collision'
83,5,-11,-135,16,10,3,'collision'
83,6,-11,-136,17,10,3,'collision'
84,0,1,-16,3,1,4,'collision'
84,-2,2,18,1,-3,2,'collision'
84,-1,-1,-2,3,-1,2,'collision'
84,-2,2,12,0,-3,3,'collision'
84,-1,0,3,1,-3,1,'collision'
84,-1,0,-4,3,-4,2,'collision'
84,-2,2,10,1,-1,1,'collision'
84,2,-2,8,5,6,2,'collision'
84,0,0,5,-2,1,2,'collision'
84,1,0,5,3,0,2,'collision'
84,1,0,3,2,0,3,'collision'
84,17,11,-125,-6,-25,-1,'collision'
84,33,5,-141,2,2,1,'collision'
84,16,-6,-58,17,-5,4,'collision'
84,18,1,-65,3,-9,4,'collision'
85,18,-1,-66,13,-11,4,'obstruction'
85,12,-5,-45,9,7,4,'obstruction'
85,18,-2,-65,26,-3,7,'obstruction'
85,6,-10,-13,7,4,2,'obstruction'
85,-7,-6,4,3,-6,2,'obstruction'
85,0,-7,-13,9,0,2,'obstruction'
85,8,-11,-7,13,12,3,'obstruction'
85,1,-4,2,0,3,1,'obstruction'
85,305,-30,-2303,225,-125,88,'obstruction'
85,128,54,-68,-88,96,-8,'obstruction'
85,99,34,32,-39,160,1,'obstruction'
85,85,-1,-14,1,123,2,'obstruction'
85,60,-19,13,23,77,1,'obstruction'
85,41,-31,6,44,53,2,'obstruction'
85,27,-31,4,41,34,2,'obstruction'
86,0,-2,-2,3,2,2,'obstruction'
86,3,1,-7,-7,6,2,'obstruction'
86,3,1,-2,-5,4,0,'obstruction'
86,4,1,6,-4,6,2,'obstruction'
86,14,7,-45,-13,-16,-4,'obstruction'
86,12,5,-42,-8,-13,-3,'obstruction'
86,13,8,-63,-13,-9,-1,'obstruction'
86,6,9,-58,-18,-22,-4,'obstruction'
86,0,0,-149,12,-12,6,'obstruction'
86,7,3,-160,10,4,4,'obstruction'
86,6,1,-159,9,4,2,'obstruction'
86,34,2,-488,107,-27,21,'obstruction'
86,88,4,-1120,283,-89,47,'obstruction'
86,156,3,-1995,531,-174,67,'obstruction'
86,191,88,-2460,462,-244,71,'obstruction'
87,5,1,-10,-5,2,0,'obstruction'
87,16,4,-44,-2,-2,-1,'obstruction'
87,14,4,-54,-5,-7,1,'obstruction'
87,12,5,-53,-6,-6,2,'obstruction'
87,11,5,-39,-4,-7,1,'obstruction'
87,10,2,-41,-1,-11,2,'obstruction'
87,10,4,-30,-1,-11,1,'obstruction'
87,10,2,-47,3,-11,2,'obstruction'
87,8,13,-178,-17,10,2,'obstruction'
87,38,26,-349,21,39,11,'obstruction'
87,129,49,-969,155,103,38,'obstruction'
87,212,65,-1654,306,118,62,'obstruction'
87,260,107,-2306,377,40,45,'obstruction'
87,273,199,-2718,258,-54,46,'obstruction'
87,317,242,-2950,231,-25,16,'obstruction'
88,-1,2,-2,4,-6,3,'collision'
88,-2,2,-6,1,-8,2,'collision'
88,0,0,-9,4,-4,1,'collision'
88,-1,2,-13,4,-4,4,'collision'
88,1,0,5,7,0,2,'collision'
88,-1,1,-10,2,-3,4,'collision'
88,1,1,4,4,0,2,'collision'
88,1,1,-9,3,0,2,'collision'
88,7,0,-51,27,-17,13,'collision'
88,7,0,-58,24,-19,6,'collision'
88,7,3,-48,20,-14,7,'collision'
88,8,3,-40,15,-15,4,'collision'
88,7,3,-35,20,-13,7,'collision'
88,9,5,-45,14,-15,6,'collision'
88,7,1,-33,19,-15,4,'collision'
89,1,0,11,-1,9,1,'collision'
89,0,0,-4,-4,4,2,'collision'
89,-1,-1,7,-1,2,2,'collision'
89,-2,1,-5,-5,-3,2,'collision'
89,0,0,2,-3,3,2,'collision'
89,0,1,2,-4,3,1,'collision'
89,0,0,1,-4,1,2,'collision'
89,-62,30,-48,-40,-87,0,'collision'
89,-36,24,-25,-35,-40,3,'collision'
89,-43,25,-6,-38,-48,1,'collision'
89,-14,13,-18,-21,-9,0,'collision'
89,-4,10,-20,-16,9,2,'collision'
89,-22,19,10,-46,-28,4,'collision'
89,-14,13,-20,-27,-10,1,'collision'
89,0,-1,-5,-10,13,1,'collision'
90,-4,10,-20,-16,9,2,'collision'
90,-22,19,10,-46,-28,4,'collision'
90,-14,13,-20,-27,-10,1,'collision'
90,0,-1,-5,-10,13,1,'collision'
90,-2,-1,-6,-5,4,2,'collision'
90,-1,-2,-16,-4,1,2,'collision'
90,-2,-3,-6,-4,1,2,'collision'
90,-1,-3,-11,-4,3,1,'collision'
90,5,-18,-138,26,15,-7,'collision'
90,5,-19,-140,27,16,-7,'collision'
90,5,-18,-140,27,16,-7,'collision'
90,4,-18,-138,26,15,-7,'collision'
90,4,-18,-138,26,15,-7,'collision'
90,4,-18,-139,26,15,-7,'collision'
90,5,-18,-138,26,16,-7,'collision'
91,-1,0,-6,2,2,3,'collision'
91,-2,3,-3,2,-8,4,'collision'
91,-2,-1,-4,8,-10,4,'collision'
91,1,0,-7,3,-4,9,'collision'
91,3,1,-10,5,2,3,'collision'
91,2,4,-45,-5,-25,-3,'collision'
91,5,4,-31,2,-34,-2,'collision'
91,7,4,-32,6,-28,1,'collision'
91,4,1,-41,7,-33,0,'collision'
91,2,0,-30,11,-31,6,'collision'
91,6,0,-35,11,-27,0,'collision'
91,6,2,-29,10,-22,6,'collision'
91,0,0,1,-2,4,2,'collision'
91,-2,1,17,-2,-1,2,'collision'
91,1,-1,-10,-1,1,1,'collision'
92,-2,0,-7,-5,-1,1,'collision'
92,0,0,2,-3,3,1,'collision'
92,-2,2,10,-6,1,2,'collision'
92,11,0,-45,12,-7,4,'collision'
92,0,-1,-37,-9,-4,3,'collision'
92,-3,-1,-2,-6,-1,1,'collision'
92,5,-6,-18,1,9,2,'collision'
92,5,-5,-14,1,10,1,'collision'
92,-4,-1,0,-3,0,2,'collision'
92,-5,-1,-7,-5,-5,2,'collision'
92,0,-2,-13,-5,5,2,'collision'
92,3,-16,-185,9,22,-5,'collision'
92,3,-16,-178,9,11,-5,'collision'
92,3,-14,-144,17,19,-3,'collision'
92,3,-15,-150,10,15,-6,'collision'
93,1,1,-14,4,-3,3,'collision'
93,1,1,-4,6,-1,3,'collision'
93,0,1,-1,7,0,8,'collision'
93,0,1,-11,6,-2,4,'collision'
93,1,2,-2,1,-2,2,'collision'
93,1,-1,-4,8,2,4,'collision'
93,-1,-1,-6,6,-3,4,'collision'
93,9,3,-28,-1,-16,-2,'collision'
93,10,5,-45,0,-13,1,'collision'
93,10,4,-31,-1,-12,1,'collision'
93,10,3,-38,3,-11,1,'collision'
93,8,5,-27,-1,-16,2,'collision'
93,10,1,-31,8,-7,6,'collision'
93,9,3,-16,0,-6,0,'collision'
93,-1,1,-3,-1,0,2,'collision'
94,8,5,-24,1,-1,3,'collision'
94,9,1,-12,5,4,3,'collision'
94,6,-9,-17,13,19,-2,'collision'
94,4,-5,-6,2,17,1,'collision'
94,-5,-2,2,-5,-3,1,'collision'
94,4,-5,-6,2,17,1,'collision'
94,0,-3,0,-2,4,2,'collision'
94,-1,3,-10,-14,6,1,'collision'
94,7,5,-21,-18,14,2,'collision'
94,7,1,-17,-8,16,1,'collision'
94,7,-16,-138,29,23,-3,'collision'
94,6,-15,-131,28,21,-4,'collision'
94,6,-15,-128,29,18,-2,'collision'
94,6,-16,-133,32,19,0,'collision'
94,6,-16,-133,32,19,0,'collision'
95,-1,-1,-1,-1,5,3,'collision'
95,-4,-1,0,1,0,3,'collision'
95,-1,0,1,-1,2,1,'collision'
95,1,0,-3,2,5,4,'collision'
95,-2,1,-4,1,-3,4,'collision'
95,-1,-2,-9,3,-1,3,'collision'
95,4,1,-45,10,-21,7,'collision'
95,4,-2,-38,14,-26,4,'collision'
95,0,-5,-49,21,-34,8,'collision'
95,-1,-7,-42,23,-32,7,'collision'
95,1,-6,-21,21,-31,7,'collision'
95,10,-2,-27,11,-4,5,'collision'
95,7,1,-40,5,-14,5,'collision'
95,9,-1,-35,10,-7,7,'collision'
95,12,0,-34,6,0,6,'collision'
96,3,-1,-7,7,6,5,'collision'
96,3,4,-45,-1,-21,2,'collision'
96,8,7,-58,-3,-28,0,'collision'
96,11,6,-35,-3,-14,-2,'collision'
96,12,4,-56,-2,-12,0,'collision'
96,11,3,-46,4,-7,4,'collision'
96,24,6,-40,-4,20,4,'collision'
96,20,5,-39,-5,16,2,'collision'
96,19,3,-40,0,18,5,'collision'
96,18,1,-34,2,18,5,'collision'
96,-12,4,-23,15,43,31,'collision'
96,35,-32,-1,115,-23,22,'collision'
96,25,-29,1,49,8,7,'collision'
96,-8,2,-12,-8,-11,2,'collision'
96,-4,0,-6,-2,-2,2,'collision'
97,-4,0,-2,0,-3,1,'obstruction'
97,-2,-1,0,0,1,3,'obstruction'
97,-2,-1,-3,0,4,2,'obstruction'
97,-10,-2,-33,-7,17,4,'obstruction'
97,-12,1,-35,-8,14,4,'obstruction'
97,-12,-1,-39,-9,8,5,'obstruction'
97,-12,0,-42,-10,12,5,'obstruction'
97,-15,0,-26,-12,7,5,'obstruction'
97,-12,-4,-20,-4,11,5,'obstruction'
97,-13,-1,-30,-10,12,6,'obstruction'
97,-203,-57,-771,138,-188,-9,'obstruction'
97,-241,-72,-996,174,-171,-20,'obstruction'
97,-254,-76,-1358,170,-44,-20,'obstruction'
97,-253,-69,-1582,136,48,-27,'obstruction'
97,-261,-65,-1615,106,58,-36,'obstruction'
98,1,-1,-2,5,1,3,'collision'
98,-2,2,14,0,-3,3,'collision'
98,-3,-1,-10,3,2,2,'collision'
98,-3,-2,-6,4,7,1,'collision'
98,-4,0,-16,0,0,2,'collision'
98,-4,-1,-18,1,3,1,'collision'
98,-4,1,4,-3,2,4,'collision'
98,-2,0,-12,-2,4,4,'collision'
98,-3,2,2,-4,2,3,'collision'
98,-1,0,-11,-1,8,3,'collision'
98,-2,-1,-7,-1,6,3,'collision'
98,-10,-4,-37,-1,13,1,'collision'
98,-11,-4,-31,0,10,0,'collision'
98,-11,-2,-28,-5,12,0,'collision'
98,-11,-6,-38,0,14,1,'collision'
99,-5,-1,-16,-3,-7,3,'collision'
99,-2,1,7,0,2,1,'collision'
99,-132,-48,-496,63,-110,-1,'collision'
99,-101,-47,-445,80,-72,-7,'collision'
99,-79,-43,-417,79,-20,-11,'collision'
99,-107,-45,-413,70,-101,-12,'collision'
99,-68,-35,-355,66,-23,-9,'collision'
99,-81,-37,-345,44,-52,-9,'collision'
99,-68,-39,-358,58,-34,-11,'collision'
99,-52,-30,-332,49,-16,-7,'collision'
99,-9,1,-11,-10,-12,2,'collision'
99,-14,7,-6,-16,-18,1,'collision'
99,-9,6,-9,-14,-12,1,'collision'
99,-6,3,-11,-9,-8,1,'collision'
99,-8,3,-8,-9,-11,2,'collision'
100,6,-6,-66,-40,12,5,'collision'
100,15,-5,-112,-48,46,-2,'collision'
100,14,-7,-179,-44,71,-18,'collision'
100,13,-8,-182,-37,59,-21,'collision'
100,7,-1,-72,62,39,18,'collision'
100,106,-149,-8,230,59,33,'collision'
100,89,-64,-4,128,49,-24,'collision'
100,115,-22,30,12,146,3,'collision'
100,102,-37,-8,34,131,4,'collision'
100,73,-37,10,49,89,2,'collision'
100,59,-32,3,34,76,2,'collision'
100,-9,4,-9,-11,-11,2,'collision'
100,-5,4,-5,-11,-6,1,'collision'
100,-1,2,-5,-8,-1,1,'collision'
100,1,-1,-5,-4,2,2,'collision'
101,-2,1,27,3,-3,-2,'collision'
101,-2,1,27,3,-3,-2,'collision'
101,-1,0,19,5,-1,-2,'collision'
101,-1,0,20,5,-1,-3,'collision'
101,-1,-1,15,5,1,-3,'collision'
101,-2,2,27,4,-3,-3,'collision'
101,-1,0,19,6,0,-2,'collision'
101,-1,1,18,0,-2,-3,'collision'
101,0,6,-2,-2,-2,-3,'collision'
101,5,0,-2,7,6,-3,'collision'
101,1,-2,4,9,3,-3,'collision'
101,-2,1,-1,7,1,-3,'collision'
101,-5,4,9,0,-6,-3,'collision'
101,-3,4,-3,1,-3,-3,'collision'
101,-2,3,4,1,-1,-4,'collision'
102,-11,-35,1,45,-28,-2,'collision'
102,38,4,-6,-3,49,-10,'collision'
102,39,3,6,1,47,-3,'collision'
102,44,-22,17,28,49,-3,'collision'
102,55,-34,2,51,70,-2,'collision'
102,39,-9,21,18,52,-3,'collision'
102,23,16,18,-12,34,-3,'collision'
102,1,-1,-4,4,3,-3,'collision'
102,1,1,1,2,4,-4,'collision'
102,2,-1,1,3,4,-3,'collision'
102,-1,0,2,2,-2,-3,'collision'
102,1,-3,-5,4,1,-3,'collision'
102,-1,1,3,-1,-2,-3,'collision'
102,1,1,3,2,3,-4,'collision'
102,-1,1,1,-1,-1,-3,'collision'
103,-21,-1,7,11,-28,-5,'collision'
103,0,-15,16,28,-2,-3,'collision'
103,15,-1,1,10,23,-3,'collision'
103,13,6,0,-3,18,-3,'collision'
103,4,-3,8,11,8,-3,'collision'
103,-10,0,-3,7,-12,-3,'collision'
103,-7,7,4,-6,-9,-3,'collision'
103,0,1,-2,4,2,-3,'collision'
103,1,1,1,1,0,-4,'collision'
103,4,-2,-5,6,6,-3,'collision'
103,2,-1,8,4,3,-3,'collision'
103,-1,2,2,2,2,-3,'collision'
103,4,-2,-5,6,6,-3,'collision'
103,2,-1,8,4,3,-3,'collision'
103,-1,2,2,2,2,-3,'collision'
104,-3,2,-11,3,-2,-3,'collision'
104,-4,5,11,-3,-5,-2,'collision'
104,-1,1,17,4,1,-3,'collision'
104,-3,2,5,3,-3,-3,'collision'
104,0,2,11,3,2,-3,'collision'
104,1,1,-1,6,0,-3,'collision'
104,0,1,6,1,-1,-3,'collision'
104,1,2,5,1,1,-3,'collision'
104,1,2,-2,0,1,-3,'collision'
104,-2,2,11,2,-1,-3,'collision'
104,-1,2,9,1,-5,-3,'collision'
104,-1,1,6,5,-3,-4,'collision'
104,-2,1,5,3,-5,-4,'collision'
104,-1,2,4,0,-6,-3,'collision'
104,2,2,-1,3,-1,-3,'collision'
105,-84,85,-41,-114,-114,-6,'collision'
105,-120,14,-13,-17,-157,-6,'collision'
105,-91,-4,-19,5,-122,-6,'collision'
105,-45,18,-28,-18,-57,-4,'collision'
105,-43,29,-4,-37,-57,-5,'collision'
105,-26,5,4,-2,-35,-5,'collision'
105,-1,-22,-13,28,-6,-4,'collision'
105,4,-7,-6,11,5,-4,'collision'
105,4,-5,-4,7,4,-3,'collision'
105,3,-2,4,3,4,-3,'collision'
105,1,0,3,2,4,-4,'collision'
105,3,-2,4,3,4,-3,'collision'
105,1,0,3,2,4,-4,'collision'
105,-2,3,3,-2,-1,-3,'collision'
105,-2,3,3,-2,-1,-3,'collision'
106,-2,1,17,2,-1,-4,'collision'
106,-15,7,4,-7,-21,-4,'collision'
106,-15,4,3,-5,-20,-3,'collision'
106,-11,5,6,-4,-16,-4,'collision'
106,-9,5,-2,-3,-11,-4,'collision'
106,-12,8,12,-11,-16,-3,'collision'
106,-9,6,7,-6,-13,-4,'collision'
106,-9,3,10,-1,-13,-4,'collision'
106,-1,0,4,0,-7,-4,'collision'
106,4,0,-2,3,-1,-4,'collision'
106,2,2,-4,-3,-6,-4,'collision'
106,3,1,-9,0,-2,-4,'collision'
106,1,0,-10,0,-6,-5,'collision'
106,4,0,-2,3,-1,-4,'collision'
106,2,2,-4,-3,-6,-4,'collision'
107,-57,-4,40,11,-156,-42,'collision'
107,-18,8,11,-3,-26,-8,'collision'
107,-10,16,8,-24,-13,-4,'collision'
107,-1,-3,3,9,-2,-4,'collision'
107,6,-9,5,20,7,-4,'collision'
107,-2,1,8,-2,1,-4,'collision'
107,-2,1,4,1,2,-4,'collision'
107,-1,0,3,2,4,-3,'collision'
107,0,2,8,-2,4,-4,'collision'
107,-3,-1,-9,2,-2,-3,'collision'
107,-2,2,6,-3,3,-4,'collision'
107,0,-1,-1,1,3,-2,'collision'
107,-2,0,-4,-2,5,-4,'collision'
107,-1,0,1,-4,4,-3,'collision'
107,-1,0,-9,-3,6,-4,'collision'
108,25,-28,48,-129,86,22,'collision'
108,32,5,27,28,106,-5,'collision'
108,48,1,27,-8,60,-2,'collision'
108,42,-32,22,59,61,-3,'collision'
108,25,-17,27,33,33,-3,'collision'
108,16,7,24,-5,24,-2,'collision'
108,-1,1,9,3,-3,-4,'collision'
108,0,2,11,1,-1,-3,'collision'
108,-2,3,10,0,-4,-3,'collision'
108,-4,2,7,1,-7,-4,'collision'
108,-1,1,11,4,-2,-4,'collision'
108,-1,0,4,2,-3,-3,'collision'
108,-2,2,4,0,-4,-3,'collision'
108,-1,1,-14,2,-5,-3,'collision'
108,-1,1,-3,1,-4,-4,'collision'
109,22,1,12,4,27,-3,'collision'
109,19,-2,15,9,27,-3,'collision'
109,8,-5,10,14,12,-3,'collision'
109,-5,3,13,2,-7,-3,'collision'
109,-8,7,15,-1,-10,-3,'collision'
109,-13,7,-1,-5,-21,-3,'collision'
109,-11,1,-3,4,-20,-3,'collision'
109,-2,1,6,3,-2,-3,'collision'
109,-3,1,2,3,-2,-3,'collision'
109,-4,3,3,-3,-8,-3,'collision'
109,-3,3,12,0,-6,-3,'collision'
109,-2,2,5,1,-2,-4,'collision'
109,-2,2,6,0,-5,-3,'collision'
109,0,-1,15,3,-2,-3,'collision'
109,0,1,4,1,-1,-3,'collision'
110,114,5,123,172,90,32,'collision'
110,100,6,40,-29,141,5,'collision'
110,-2,1,13,3,-1,-4,'collision'
110,-1,-1,-1,3,0,-3,'collision'
110,0,-2,9,5,2,-3,'collision'
110,-1,0,6,4,0,-4,'collision'
110,-2,0,10,2,-1,-3,'collision'
110,0,-2,6,6,2,-4,'collision'
110,-1,1,4,3,-1,-3,'collision'
110,0,1,-4,-6,6,-3,'collision'
110,0,1,2,-3,6,-4,'collision'
110,0,-1,-4,-3,2,-3,'collision'
110,0,0,-4,-1,6,-4,'collision'
110,1,0,-3,-1,7,-3,'collision'
110,3,-5,-99,7,12,-1,'collision'
111,-14,29,-20,-49,0,-9,'collision'
111,-26,-26,6,47,-38,-4,'collision'
111,-16,-6,-4,8,-18,-2,'collision'
111,10,10,6,-12,16,-3,'collision'
111,9,3,4,-3,17,-3,'collision'
111,-1,-10,15,15,2,-3,'collision'
111,4,-12,1,18,9,-3,'collision'
111,2,1,-9,1,5,-3,'collision'
111,-1,2,11,0,3,-4,'collision'
111,-2,1,8,1,1,-3,'collision'
111,-1,0,5,2,5,-3,'collision'
111,1,-2,4,4,5,-3,'collision'
111,-15,0,9,3,-14,-3,'collision'
111,2,-10,-5,15,5,-3,'collision'
111,0,3,-11,-2,5,-3,'collision'
112,-61,150,-23,-177,-51,-2,'collision'
112,-76,46,-25,-47,-95,-3,'collision'
112,-96,4,-4,-3,-135,-6,'collision'
112,-59,3,-24,-4,-74,-5,'collision'
112,-42,23,-27,-29,-55,-4,'collision'
112,-47,30,0,-38,-60,-4,'collision'
112,-23,2,-9,-2,-31,-5,'collision'
112,3,-4,9,7,3,-4,'collision'
112,6,-8,-5,10,7,-3,'collision'
112,6,-5,12,10,12,-4,'collision'
112,6,-5,12,10,12,-4,'collision'
112,5,-3,1,4,5,-3,'collision'
112,3,0,3,0,5,-4,'collision'
112,5,-3,1,4,5,-3,'collision'
112,3,0,3,0,5,-4,'collision'
113,-5,14,-43,-101,-49,17,'collision'
113,-4,1,6,-2,-2,-4,'collision'
113,-4,0,12,-2,-1,-4,'collision'
113,-4,-2,3,0,-1,-3,'collision'
113,-4,0,10,-2,-2,-4,'collision'
113,-2,-1,-2,-1,1,-3,'collision'
113,-4,0,10,-2,-2,-4,'collision'
113,-2,-1,-2,-1,1,-3,'collision'
113,-1,1,12,-3,1,-3,'collision'
113,-1,1,2,-2,2,-3,'collision'
113,-1,1,12,-3,1,-3,'collision'
113,-4,0,10,-2,-2,-4,'collision'
113,-2,-1,-2,-1,1,-3,'collision'
113,-1,1,12,-3,1,-3,'collision'
113,-1,1,2,-2,2,-3,'collision'
114,36,-4,19,8,53,-2,'collision'
114,25,2,25,0,37,-3,'collision'
114,22,-14,13,22,35,-2,'collision'
114,17,-23,10,32,27,-2,'collision'
114,7,-8,7,13,13,-3,'collision'
114,4,6,8,-5,9,-3,'collision'
114,-5,11,15,-12,0,-4,'collision'
114,1,-1,4,3,5,-3,'collision'
114,1,0,4,0,5,-3,'collision'
114,3,0,-3,1,7,-3,'collision'
114,0,2,13,-3,2,-3,'collision'
114,3,-1,1,3,5,-4,'collision'
114,1,-1,4,1,4,-3,'collision'
114,1,-1,4,1,4,-3,'collision'
114,2,-1,3,1,5,-4,'collision'
115,-12,17,3,-19,-10,-4,'collision'
115,-12,12,11,-13,-16,-4,'collision'
115,-8,3,6,2,-11,-4,'collision'
115,-4,3,1,0,-6,-3,'collision'
115,-6,6,9,-2,-5,-5,'collision'
115,-7,3,3,-2,-10,-3,'collision'
115,-5,-3,5,10,-7,-3,'collision'
115,1,0,-1,4,2,-3,'collision'
115,2,1,6,2,4,-4,'collision'
115,-1,2,10,1,1,-4,'collision'
115,-1,2,16,1,1,-4,'collision'
115,2,-1,4,5,3,-3,'collision'
115,0,1,3,1,1,-3,'collision'
115,1,2,9,0,3,-4,'collision'
115,1,2,9,0,3,-4,'collision'
116,-41,21,-5,-23,-59,-4,'collision'
116,-32,21,-6,-25,-45,-4,'collision'
116,-21,12,-6,-14,-31,-4,'collision'
116,-3,-1,2,8,-4,-4,'collision'
116,0,-1,13,8,1,-3,'collision'
116,6,-2,14,6,9,-4,'collision'
116,15,-5,3,15,22,-3,'collision'
116,-1,1,5,3,1,-4,'collision'
116,-1,1,6,4,0,-3,'collision'
116,-2,2,5,1,-2,-3,'collision'
116,-1,1,2,1,0,-3,'collision'
116,-3,4,13,-2,0,-3,'collision'
116,-4,4,3,0,-1,-3,'collision'
116,-4,3,2,2,-3,-3,'collision'
116,-2,3,5,0,-2,-3,'collision'
117,9,-10,-11,17,7,-4,'collision'
117,5,0,4,0,7,-4,'collision'
117,-3,6,-2,-8,-8,-4,'collision'
117,0,-2,6,4,-2,-4,'collision'
117,-5,-8,4,14,-8,-4,'collision'
117,-4,-11,5,18,-6,-3,'collision'
117,3,2,3,-2,4,-3,'collision'
117,3,1,1,0,5,-4,'collision'
117,4,-1,15,3,7,-3,'collision'
117,5,-3,3,7,10,-3,'collision'
117,1,1,8,0,3,-4,'collision'
117,0,0,5,0,3,-4,'collision'
117,-1,1,-3,-3,-2,-3,'collision'
117,0,-1,-5,-1,1,-3,'collision'
117,-1,1,4,0,-1,-3,'collision'
