@relation robot_execution_failures_lp5
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute class {'bottom_collision','bottom_obstruction','collision_in_part','collision_in_tool','normal'}
@data
77,-1,-1,-11,0,0,-1,'collision_in_part'
77,-1,0,-1,2,-4,-2,'collision_in_part'
77,-1,-1,8,1,1,-1,'collision_in_part'
77,0,0,8,-1,-1,-1,'collision_in_part'
77,-1,-1,10,3,1,-2,'collision_in_part'
77,-1,-1,-2,1,2,-1,'collision_in_part'
78,-36,-24,-6,87,-44,-34,'collision_in_part'
78,10,-4,-2,9,15,-2,'collision_in_part'
78,8,-6,3,8,11,-1,'collision_in_part'
78,4,-5,8,8,8,-1,'collision_in_part'
78,2,-1,1,4,3,-1,'collision_in_part'
78,-2,0,10,-3,-3,-1,'collision_in_part'
78,-4,2,4,-3,-5,0,'collision_in_part'
78,-6,2,4,0,-8,-1,'collision_in_part'
78,-2,0,9,1,-3,-1,'collision_in_part'
78,-4,1,2,-3,-5,-2,'collision_in_part'
78,-4,1,-16,-3,-5,-2,'collision_in_part'
78,-2,0,19,3,0,-2,'collision_in_part'
78,-4,1,10,-2,-3,-2,'collision_in_part'
78,-1,-2,-4,-1,-3,-2,'collision_in_part'
78,-1,0,-4,0,-3,-1,'collision_in_part'
79,-22,12,-3,-14,-28,-2,'collision_in_part'
79,-23,10,-4,-9,-25,-3,'collision_in_part'
79,-22,11,-15,-11,-29,-2,'collision_in_part'
79,-15,9,4,-9,-16,-2,'collision_in_part'
79,-11,7,-4,-8,-15,-3,'collision_in_part'
79,-6,2,-7,1,-7,-3,'collision_in_part'
79,-2,-2,-11,3,-4,-2,'collision_in_part'
79,-2,1,-9,-1,-2,-3,'collision_in_part'
79,-2,1,4,0,1,-3,'collision_in_part'
79,0,1,8,2,4,-3,'collision_in_part'
79,-1,0,-5,0,1,-3,'collision_in_part'
79,1,0,-4,2,0,-3,'collision_in_part'
79,0,1,-4,-2,2,-4,'collision_in_part'
79,-1,-1,-21,-2,-1,-4,'collision_in_part'
79,0,1,-2,-2,0,-4,'collision_in_part'
80,-29,-6,4,8,-32,-2,'collision_in_part'
80,-24,5,-6,-7,-28,-1,'collision_in_part'
80,-19,16,-5,-20,-14,-3,'collision_in_part'
80,-22,13,-7,-15,-22,-4,'collision_in_part'
80,-25,3,-1,-5,-27,-2,'collision_in_part'
80,-17,-1,-3,1,-16,-3,'collision_in_part'
80,-11,3,-2,-4,-9,-2,'collision_in_part'
80,-1,0,3,0,4,-3,'collision_in_part'
80,-3,-1,-18,-1,1,-2,'collision_in_part'
80,-3,-1,-3,-3,1,-3,'collision_in_part'
80,-3,0,-13,0,0,-3,'collision_in_part'
80,-4,1,5,-2,2,-3,'collision_in_part'
80,-3,0,-20,-1,2,-4,'collision_in_part'
80,-2,-2,2,-3,3,-4,'collision_in_part'
80,-1,-1,-10,0,6,-4,'collision_in_part'
81,59,-6,46,41,191,-14,'collision_in_part'
81,32,-2,47,22,112,-23,'collision_in_part'
81,43,9,23,-6,144,-30,'collision_in_part'
81,30,0,56,11,125,-35,'collision_in_part'
81,28,7,45,0,114,-27,'collision_in_part'
81,22,5,31,0,89,-23,'collision_in_part'
81,18,7,52,2,75,-19,'collision_in_part'
81,-2,3,12,-6,-14,-1,'collision_in_part'
81,0,1,12,-8,-9,-4,'collision_in_part'
81,1,3,23,4,-3,-1,'collision_in_part'
81,-1,0,6,-6,-13,-1,'collision_in_part'
81,1,-1,13,-9,-9,0,'collision_in_part'
81,2,0,-3,-13,-13,-3,'collision_in_part'
81,0,1,3,-19,-17,-2,'collision_in_part'
81,0,1,-1,-11,-17,-2,'collision_in_part'
82,25,12,40,-29,61,-5,'collision_in_part'
82,66,45,98,-107,158,1,'collision_in_part'
82,-3,-1,8,-13,-1,2,'collision_in_part'
82,-4,2,-1,-12,-14,0,'collision_in_part'
82,-4,2,18,0,-4,0,'collision_in_part'
82,-5,-2,24,1,-16,-5,'collision_in_part'
82,-4,2,25,0,-13,-8,'collision_in_part'
82,-2,0,5,-8,-14,-6,'collision_in_part'
82,-1,2,19,2,-12,-6,'collision_in_part'
82,2,-2,-27,-19,-30,-3,'collision_in_part'
82,11,3,-30,6,-4,3,'collision_in_part'
82,22,10,-32,7,42,22,'collision_in_part'
82,15,2,-240,36,38,0,'collision_in_part'
82,13,-2,-193,32,37,-10,'collision_in_part'
82,3,-14,-210,26,11,-68,'collision_in_part'
83,19,30,44,-117,37,40,'collision_in_part'
83,-32,7,23,-7,-66,0,'collision_in_part'
83,-9,10,-14,-19,-1,0,'collision_in_part'
83,-11,3,-13,-7,-9,-2,'collision_in_part'
83,-9,6,4,-10,1,-1,'collision_in_part'
83,-8,-2,8,-1,-2,0,'collision_in_part'
83,-2,0,2,-2,9,-3,'collision_in_part'
83,-2,0,7,-2,5,-1,'collision_in_part'
83,-8,1,3,-9,-5,0,'collision_in_part'
83,-4,1,14,-7,2,0,'collision_in_part'
83,-4,2,0,-10,4,-1,'collision_in_part'
83,78,1,91,37,250,-54,'collision_in_part'
83,4,-1,7,-13,-10,-6,'collision_in_part'
83,2,0,-13,-16,-15,-5,'collision_in_part'
83,2,1,-1,-15,-18,-4,'collision_in_part'
84,16,16,31,-26,69,-27,'collision_in_part'
84,12,8,11,-29,54,-26,'collision_in_part'
84,-9,5,24,-9,-15,-5,'collision_in_part'
84,-6,0,15,0,-21,17,'collision_in_part'
84,-4,-2,2,-8,-17,-14,'collision_in_part'
84,-9,6,22,-10,-10,-28,'collision_in_part'
84,-7,6,27,2,-12,8,'collision_in_part'
84,-2,1,16,0,-9,-1,'collision_in_part'
84,0,-1,16,3,-4,-2,'collision_in_part'
84,0,-1,25,3,-2,-1,'collision_in_part'
84,0,-2,17,5,-1,-3,'collision_in_part'
84,-1,1,27,-1,-2,-3,'collision_in_part'
84,0,2,10,-11,-8,-4,'collision_in_part'
84,-1,0,-8,-10,-15,-4,'collision_in_part'
84,0,1,5,-7,-9,-3,'collision_in_part'
85,-19,4,47,-47,-57,-30,'collision_in_part'
85,-28,31,30,-135,-78,-40,'collision_in_part'
85,-31,34,45,-167,-91,-49,'collision_in_part'
85,-24,42,50,-221,-82,-42,'collision_in_part'
85,-16,55,35,-266,-52,-23,'collision_in_part'
85,0,1,22,-4,9,9,'collision_in_part'
85,-7,8,21,-14,0,-2,'collision_in_part'
85,0,4,22,-7,-26,15,'collision_in_part'
85,-2,0,16,-7,8,-3,'collision_in_part'
85,-1,-1,11,2,5,-2,'collision_in_part'
85,-1,1,15,2,2,-2,'collision_in_part'
85,-1,0,18,6,5,-2,'collision_in_part'
85,-3,-1,17,3,2,-2,'collision_in_part'
85,-2,1,-5,1,-2,-2,'collision_in_part'
85,-2,0,10,4,1,-3,'collision_in_part'
86,15,-13,-4,39,-31,84,'collision_in_part'
86,-14,3,1,-4,-87,-10,'collision_in_part'
86,-27,5,-17,-27,-23,-5,'collision_in_part'
86,-19,4,6,-4,-13,-2,'collision_in_part'
86,-8,0,14,-10,12,-5,'collision_in_part'
86,-2,-2,6,-4,15,-6,'collision_in_part'
86,-2,-1,11,-7,10,-2,'collision_in_part'
86,-2,-1,11,-6,5,-2,'collision_in_part'
86,-2,-1,10,-5,6,-2,'collision_in_part'
86,-2,-1,9,-6,6,-2,'collision_in_part'
86,-2,0,9,-5,5,-2,'collision_in_part'
86,-2,0,11,-6,5,-2,'collision_in_part'
86,-2,0,9,-6,6,-2,'collision_in_part'
86,-2,-1,12,-5,5,-2,'collision_in_part'
86,-2,-1,11,-6,5,-2,'collision_in_part'
87,40,-13,27,26,55,1,'collision_in_part'
87,32,-4,31,5,49,0,'collision_in_part'
87,27,-8,36,16,42,0,'collision_in_part'
87,20,-14,22,24,31,-1,'collision_in_part'
87,20,-13,15,22,27,-1,'collision_in_part'
87,16,-6,30,13,24,-2,'collision_in_part'
87,13,0,34,4,21,-1,'collision_in_part'
87,1,0,4,2,-1,-1,'collision_in_part'
87,1,-1,23,7,-1,-1,'collision_in_part'
87,0,0,19,5,3,-1,'collision_in_part'
87,0,0,18,1,-2,-1,'collision_in_part'
87,24,-217,179,1016,339,-233,'collision_in_part'
87,-14,-7,-32,14,1,-53,'collision_in_part'
87,-70,-12,18,8,-153,-8,'collision_in_part'
87,-4,1,9,-7,-3,-1,'collision_in_part'
88,-12,-5,20,-3,-24,0,'collision_in_part'
88,0,17,11,-31,-5,-1,'collision_in_part'
88,-1,9,32,-9,6,-1,'collision_in_part'
88,-10,0,23,8,-11,0,'collision_in_part'
88,-3,0,18,4,-4,-2,'collision_in_part'
88,-4,1,13,2,-3,-2,'collision_in_part'
88,-4,2,10,1,-7,-2,'collision_in_part'
88,-4,2,19,-1,-10,-2,'collision_in_part'
88,-4,2,17,2,-3,-2,'collision_in_part'
88,-4,2,27,2,-6,-2,'collision_in_part'
88,-2,0,5,1,-6,-1,'collision_in_part'
88,-1,0,23,3,0,-2,'collision_in_part'
88,0,-1,3,2,-5,-1,'collision_in_part'
88,-2,0,23,2,-5,-1,'collision_in_part'
88,-4,2,15,-1,-9,-2,'collision_in_part'
89,-13,-7,18,19,-15,0,'collision_in_part'
89,-11,3,10,-5,-17,-2,'collision_in_part'
89,-9,8,18,-11,-13,-2,'collision_in_part'
89,-9,9,17,-11,-16,-1,'collision_in_part'
89,-12,5,20,-2,-16,-2,'collision_in_part'
89,-13,-2,18,6,-19,-1,'collision_in_part'
89,-11,2,13,-2,-18,0,'collision_in_part'
89,-3,0,22,2,0,-2,'collision_in_part'
89,-4,1,24,-1,-8,-1,'collision_in_part'
89,-3,0,15,2,-9,-2,'collision_in_part'
89,-4,2,24,-3,-8,-2,'collision_in_part'
89,-3,0,23,2,-8,-2,'collision_in_part'
89,-4,2,13,-1,-8,-2,'collision_in_part'
89,-2,-1,22,2,-2,-2,'collision_in_part'
89,-2,-1,22,2,-2,-2,'collision_in_part'
90,-53,16,-17,-39,-98,-22,'collision_in_part'
90,-48,19,8,-32,-61,3,'collision_in_part'
90,-40,19,12,-29,-55,-2,'collision_in_part'
90,-31,16,6,-32,-23,-5,'collision_in_part'
90,-22,8,-2,-17,-11,-4,'collision_in_part'
90,-6,0,-15,-6,2,-4,'collision_in_part'
90,-5,-2,-6,-5,6,-3,'collision_in_part'
90,-5,-1,8,-4,10,-3,'collision_in_part'
90,-2,-2,-5,-6,15,-2,'collision_in_part'
90,-4,-1,8,-3,15,-1,'collision_in_part'
90,-4,-2,7,-7,18,-4,'collision_in_part'
90,-8,-1,-24,-7,4,-5,'collision_in_part'
90,4,-8,-165,9,23,-5,'collision_in_part'
90,4,-9,-165,9,24,-5,'collision_in_part'
90,5,-9,-164,7,24,-6,'collision_in_part'
91,-39,3,11,5,-67,-2,'collision_in_part'
91,-34,31,17,-60,-62,-16,'collision_in_part'
91,-20,30,17,-51,-38,15,'collision_in_part'
91,-7,1,14,-16,-17,-8,'collision_in_part'
91,-4,5,21,-10,-13,-4,'collision_in_part'
91,1,6,18,-13,2,-4,'collision_in_part'
91,-1,10,16,-24,-4,-8,'collision_in_part'
91,8,-1,23,5,10,-2,'collision_in_part'
91,7,-1,18,5,7,-1,'collision_in_part'
91,2,-3,28,7,3,-2,'collision_in_part'
91,0,-5,15,9,-2,-1,'collision_in_part'
91,-1,-6,20,11,-2,-2,'collision_in_part'
91,1,-1,17,5,0,-2,'collision_in_part'
91,0,1,26,2,-2,-1,'collision_in_part'
91,-5,0,20,-3,-11,-3,'collision_in_part'
92,-15,22,123,-98,1,-15,'collision_in_part'
92,29,19,13,23,59,17,'collision_in_part'
92,20,-14,38,1,44,-6,'collision_in_part'
92,8,-12,23,16,7,-2,'collision_in_part'
92,-2,1,16,3,7,-2,'collision_in_part'
92,-2,2,22,0,8,-3,'collision_in_part'
92,-1,2,21,1,7,-2,'collision_in_part'
92,-4,3,19,1,5,-4,'collision_in_part'
92,-4,1,19,4,4,-3,'collision_in_part'
92,-6,3,4,-4,3,-4,'collision_in_part'
92,-3,3,15,2,3,-4,'collision_in_part'
92,-3,2,22,1,7,-3,'collision_in_part'
92,-4,2,18,-1,5,-3,'collision_in_part'
92,-5,3,3,-5,1,-4,'collision_in_part'
92,-6,5,3,-7,1,-3,'collision_in_part'
93,-46,66,-21,-115,-11,-1,'collision_in_tool'
93,-71,3,8,-15,-78,-2,'collision_in_tool'
93,-79,9,13,-3,-111,-2,'collision_in_tool'
93,-44,29,-11,-36,-67,-3,'collision_in_tool'
93,-15,28,-6,-32,-15,-3,'collision_in_tool'
93,-15,7,9,0,-19,-2,'collision_in_tool'
93,-7,-11,30,23,-8,-2,'collision_in_tool'
93,-5,5,-1,-3,-4,-3,'collision_in_tool'
93,-6,3,2,1,-5,-3,'collision_in_tool'
93,-6,3,-1,2,-6,-2,'collision_in_tool'
93,-4,3,19,2,-1,-2,'collision_in_tool'
93,-5,3,2,-1,-5,-3,'collision_in_tool'
93,-4,2,8,2,-3,-3,'collision_in_tool'
93,-2,2,13,1,0,-2,'collision_in_tool'
93,-1,1,19,7,4,-3,'collision_in_tool'
94,-14,11,-10,-10,-19,-2,'collision_in_tool'
94,-9,4,4,-1,-11,-3,'collision_in_tool'
94,-12,-3,-6,12,-16,-3,'collision_in_tool'
94,-7,-2,-2,9,-8,-3,'collision_in_tool'
94,-3,-2,4,7,-2,-3,'collision_in_tool'
94,1,0,1,5,5,-3,'collision_in_tool'
94,1,-1,12,6,5,-3,'collision_in_tool'
94,1,1,4,2,5,-4,'collision_in_tool'
94,1,2,-10,1,2,-3,'collision_in_tool'
94,-1,0,10,3,3,-3,'collision_in_tool'
94,1,1,9,6,8,-4,'collision_in_tool'
94,0,1,4,4,7,-3,'collision_in_tool'
94,-1,0,10,3,3,-3,'collision_in_tool'
94,1,1,9,6,8,-4,'collision_in_tool'
94,0,1,4,4,7,-3,'collision_in_tool'
95,20,-16,9,26,29,-1,'collision_in_tool'
95,24,-3,30,8,38,-4,'collision_in_tool'
95,27,-9,-2,19,40,-2,'collision_in_tool'
95,27,-13,17,20,39,-2,'collision_in_tool'
95,20,-13,3,22,29,-1,'collision_in_tool'
95,16,-11,21,19,29,-3,'collision_in_tool'
95,20,-7,12,17,33,-2,'collision_in_tool'
95,-1,0,-8,4,2,-4,'collision_in_tool'
95,-1,0,2,4,4,-4,'collision_in_tool'
95,1,0,2,3,7,-3,'collision_in_tool'
95,-1,2,-1,0,4,-4,'collision_in_tool'
95,0,0,6,3,6,-4,'collision_in_tool'
95,-3,3,-5,-1,-5,-5,'collision_in_tool'
95,-3,1,-8,1,-2,-5,'collision_in_tool'
95,-1,1,-3,4,0,-5,'collision_in_tool'
96,30,-30,34,43,45,0,'collision_in_tool'
96,42,-31,26,47,63,-1,'collision_in_tool'
96,37,-21,14,29,53,-1,'collision_in_tool'
96,26,-14,20,16,40,-1,'collision_in_tool'
96,26,-14,16,19,41,-2,'collision_in_tool'
96,26,-18,9,27,42,-1,'collision_in_tool'
96,22,-13,9,18,35,-1,'collision_in_tool'
96,-1,0,2,-1,5,-4,'collision_in_tool'
96,-2,1,2,-2,1,-4,'collision_in_tool'
96,-1,-1,-1,1,2,-3,'collision_in_tool'
96,-2,0,10,-1,1,-2,'collision_in_tool'
96,-2,0,1,-1,0,-3,'collision_in_tool'
96,-1,0,2,-1,5,-4,'collision_in_tool'
96,-2,1,2,-2,1,-4,'collision_in_tool'
96,-1,-1,-1,1,2,-3,'collision_in_tool'
97,-74,30,55,-149,-163,20,'collision_in_tool'
97,-38,53,0,-83,-93,1,'collision_in_tool'
97,-47,10,-26,31,-67,-1,'collision_in_tool'
97,-57,21,16,-18,-70,-4,'collision_in_tool'
97,-55,21,5,-36,-68,-2,'collision_in_tool'
97,-42,24,-2,-36,-51,-4,'collision_in_tool'
97,-39,23,2,-30,-47,-4,'collision_in_tool'
97,3,-3,8,4,8,-3,'collision_in_tool'
97,1,-1,16,4,9,-3,'collision_in_tool'
97,1,-1,3,1,6,-3,'collision_in_tool'
97,1,-1,7,2,6,-3,'collision_in_tool'
97,1,-2,-6,4,7,-2,'collision_in_tool'
97,-2,1,5,-3,1,-4,'collision_in_tool'
97,-1,1,-4,-2,2,-4,'collision_in_tool'
97,-1,0,8,1,3,-5,'collision_in_tool'
98,-27,18,-3,-26,-39,-4,'collision_in_tool'
98,-34,10,6,-8,-45,-3,'collision_in_tool'
98,-32,4,2,-5,-43,-3,'collision_in_tool'
98,-15,-4,4,6,-18,-3,'collision_in_tool'
98,-12,-2,-3,2,-13,-2,'collision_in_tool'
98,-12,-1,16,4,-12,-2,'collision_in_tool'
98,-12,-2,9,7,-11,-3,'collision_in_tool'
98,0,0,14,0,8,-4,'collision_in_tool'
98,-1,0,3,1,4,-3,'collision_in_tool'
98,-1,-1,19,0,5,-3,'collision_in_tool'
98,1,-3,9,4,9,-4,'collision_in_tool'
98,-2,0,-9,-2,-2,-3,'collision_in_tool'
98,-1,0,3,1,4,-3,'collision_in_tool'
98,-1,-1,19,0,5,-3,'collision_in_tool'
98,1,-3,9,4,9,-4,'collision_in_tool'
99,188,-1,-42,220,192,-15,'collision_in_tool'
99,114,-17,95,30,153,2,'collision_in_tool'
99,95,-74,16,91,142,4,'collision_in_tool'
99,86,-67,31,101,119,-8,'collision_in_tool'
99,10,-6,3,10,18,-3,'collision_in_tool'
99,8,-4,11,8,18,-3,'collision_in_tool'
99,8,-2,9,4,18,-3,'collision_in_tool'
99,8,-2,12,7,15,-4,'collision_in_tool'
99,6,-2,3,4,13,-3,'collision_in_tool'
99,-4,1,3,-2,1,-4,'collision_in_tool'
99,-4,2,-6,-1,2,-4,'collision_in_tool'
99,-1,0,17,3,8,-5,'collision_in_tool'
99,0,-1,9,-1,5,-4,'collision_in_tool'
99,-2,2,9,-4,-1,-4,'collision_in_tool'
99,-1,1,-8,-2,2,-4,'collision_in_tool'
100,-116,41,-50,14,-206,-24,'collision_in_tool'
100,-84,-7,9,24,-131,-17,'collision_in_tool'
100,-54,9,-10,-18,-53,1,'collision_in_tool'
100,-49,44,9,-65,-54,-1,'collision_in_tool'
100,-55,31,-8,-41,-68,-3,'collision_in_tool'
100,-3,0,18,1,6,-2,'collision_in_tool'
100,-4,1,-6,-2,3,-2,'collision_in_tool'
100,-4,0,12,-1,1,-2,'collision_in_tool'
100,-4,-1,13,0,-1,-1,'collision_in_tool'
100,-3,0,1,-2,2,-2,'collision_in_tool'
100,0,-1,6,1,6,-3,'collision_in_tool'
100,-3,0,3,-2,4,-3,'collision_in_tool'
100,-1,-3,-4,0,7,-4,'collision_in_tool'
100,-4,1,8,-8,0,-4,'collision_in_tool'
100,-2,-1,4,1,5,-5,'collision_in_tool'
101,1,-26,-517,95,40,-33,'bottom_obstruction'
101,-8,-30,-723,113,17,-15,'bottom_obstruction'
101,-3,-95,-1415,-68,207,-29,'bottom_obstruction'
101,10,-178,-2203,-143,384,-30,'bottom_obstruction'
101,-27,-244,-2589,-106,356,-7,'bottom_obstruction'
101,-103,-320,-2804,-32,241,29,'bottom_obstruction'
101,-168,-382,-2957,46,151,31,'bottom_obstruction'
101,-138,-331,-2693,-142,194,8,'bottom_obstruction'
101,-138,-330,-2690,-145,203,4,'bottom_obstruction'
101,-139,-328,-2680,-147,223,6,'bottom_obstruction'
101,-136,-326,-2680,-156,208,4,'bottom_obstruction'
101,-134,-325,-2672,-158,207,5,'bottom_obstruction'
101,-125,-313,-2619,-189,228,4,'bottom_obstruction'
101,-125,-311,-2616,-189,227,3,'bottom_obstruction'
101,-123,-314,-2616,-186,217,6,'bottom_obstruction'
102,-17,-30,-163,-115,33,3,'bottom_collision'
102,-21,-40,-431,-90,96,7,'bottom_collision'
102,-18,-93,-1175,-231,258,10,'bottom_collision'
102,35,-33,13,49,51,-3,'bottom_collision'
102,18,-13,24,17,22,-2,'bottom_collision'
102,7,-2,16,0,6,-2,'bottom_collision'
102,2,0,5,-4,-1,-2,'bottom_collision'
102,7,-2,16,0,6,-2,'bottom_collision'
102,-14,6,7,-12,-25,-2,'bottom_collision'
102,7,-2,16,0,6,-2,'bottom_collision'
102,2,0,5,-4,-1,-2,'bottom_collision'
102,-14,6,7,-12,-25,-2,'bottom_collision'
102,-14,6,7,-12,-25,-2,'bottom_collision'
102,2,0,5,-4,-1,-2,'bottom_collision'
102,-14,6,7,-12,-25,-2,'bottom_collision'
103,-13,-13,-29,29,27,-13,'bottom_obstruction'
103,-11,-12,-30,26,37,-8,'bottom_obstruction'
103,-11,-13,-28,29,34,-14,'bottom_obstruction'
103,-11,-26,-122,68,147,-13,'bottom_obstruction'
103,-6,-27,-120,74,178,-36,'bottom_obstruction'
103,8,-25,-87,66,180,-25,'bottom_obstruction'
103,19,-15,-69,36,144,-12,'bottom_obstruction'
103,23,-20,-62,45,166,-15,'bottom_obstruction'
103,23,-18,-67,45,183,-16,'bottom_obstruction'
103,19,-14,-53,30,144,-11,'bottom_obstruction'
103,-492,-364,-3018,185,72,-199,'bottom_obstruction'
103,-473,-364,-3028,77,211,-167,'bottom_obstruction'
103,-472,-352,-3161,-22,355,-145,'bottom_obstruction'
103,-377,-198,-2021,-45,167,-25,'bottom_obstruction'
103,-272,-227,-302,173,-413,-49,'bottom_obstruction'
104,-3,-5,-14,24,35,-4,'bottom_obstruction'
104,-7,-2,-26,22,41,-3,'bottom_obstruction'
104,-7,-1,-46,22,44,-2,'bottom_obstruction'
104,-9,1,-48,19,52,0,'bottom_obstruction'
104,-6,2,-31,17,56,3,'bottom_obstruction'
104,-4,1,-36,20,61,3,'bottom_obstruction'
104,-6,0,-63,30,65,1,'bottom_obstruction'
104,-50,-31,-371,-12,-50,-44,'bottom_obstruction'
104,-27,-28,-359,-2,5,-45,'bottom_obstruction'
104,-31,-31,-526,27,81,-89,'bottom_obstruction'
104,-69,-52,-1008,27,182,-192,'bottom_obstruction'
104,-100,-35,-1421,-23,272,-220,'bottom_obstruction'
104,-162,-6,-1831,-115,285,-197,'bottom_obstruction'
104,-240,-4,-2233,-153,274,-248,'bottom_obstruction'
104,-80,13,-564,-48,63,-21,'bottom_obstruction'
105,10,-13,-57,70,11,17,'bottom_obstruction'
105,15,11,-87,43,28,11,'bottom_obstruction'
105,23,29,-108,19,41,11,'bottom_obstruction'
105,12,18,-125,37,16,9,'bottom_obstruction'
105,-238,229,-735,-824,-725,-9,'bottom_obstruction'
105,36,-8,-1384,-101,-161,-59,'bottom_obstruction'
105,17,-8,-1344,-137,-190,-88,'bottom_obstruction'
105,4,7,-1230,-166,-199,-91,'bottom_obstruction'
105,-1,10,-1221,-169,-216,-83,'bottom_obstruction'
105,36,-8,-1384,-101,-161,-59,'bottom_obstruction'
105,4,7,-1230,-166,-199,-91,'bottom_obstruction'
105,-1,10,-1221,-169,-216,-83,'bottom_obstruction'
105,36,-8,-1384,-101,-161,-59,'bottom_obstruction'
105,17,-8,-1344,-137,-190,-88,'bottom_obstruction'
105,4,7,-1230,-166,-199,-91,'bottom_obstruction'
106,2,-47,-604,119,26,-18,'bottom_obstruction'
106,20,-65,-860,143,-16,-25,'bottom_obstruction'
106,86,-105,-1622,134,-11,-20,'bottom_obstruction'
106,166,-155,-2542,143,-32,-35,'bottom_obstruction'
106,207,-186,-2966,153,-44,-26,'bottom_obstruction'
106,213,-188,-2958,148,-50,-24,'bottom_obstruction'
106,213,-189,-2929,133,-35,-22,'bottom_obstruction'
106,210,-183,-2795,115,-29,-11,'bottom_obstruction'
106,210,-184,-2792,113,-29,-12,'bottom_obstruction'
106,210,-184,-2788,113,-29,-11,'bottom_obstruction'
106,210,-183,-2785,112,-29,-11,'bottom_obstruction'
106,210,-183,-2781,112,-29,-11,'bottom_obstruction'
106,210,-184,-2788,113,-29,-11,'bottom_obstruction'
106,210,-183,-2785,112,-29,-11,'bottom_obstruction'
106,210,-183,-2781,112,-29,-11,'bottom_obstruction'
107,16,-39,-170,-20,-116,17,'bottom_collision'
107,17,-32,-165,-32,-101,15,'bottom_collision'
107,23,-29,-156,-45,-91,11,'bottom_collision'
107,24,-34,-169,-38,-93,10,'bottom_collision'
107,24,-36,-164,-36,-96,12,'bottom_collision'
107,29,-37,-177,-39,-86,10,'bottom_collision'
107,28,-42,-224,-41,-74,8,'bottom_collision'
107,87,-117,-2112,154,81,-150,'bottom_collision'
107,-28,12,151,-49,18,27,'bottom_collision'
107,18,2,6,26,45,-6,'bottom_collision'
107,36,16,-61,-33,52,-5,'bottom_collision'
107,-35,24,-54,-22,-12,5,'bottom_collision'
107,-6,15,-130,95,12,-7,'bottom_collision'
107,-4,12,-135,115,31,-10,'bottom_collision'
107,-10,18,-163,108,22,-11,'bottom_collision'
108,29,-19,-178,-71,-70,-8,'bottom_collision'
108,37,-33,-216,-64,-74,-1,'bottom_collision'
108,36,-39,-208,-32,-72,7,'bottom_collision'
108,31,-38,-196,-28,-71,7,'bottom_collision'
108,33,-37,-216,-33,-46,1,'bottom_collision'
108,36,-36,-195,-36,-37,2,'bottom_collision'
108,35,-37,-201,-36,-45,2,'bottom_collision'
108,-29,6,-155,72,116,-15,'bottom_collision'
108,-29,5,-142,77,115,-20,'bottom_collision'
108,-23,-4,-125,89,106,-21,'bottom_collision'
108,-1,-25,-629,156,247,-21,'bottom_collision'
108,4,-45,-1387,229,402,-43,'bottom_collision'
108,2,9,-81,71,39,-7,'bottom_collision'
108,2,7,-85,75,34,-1,'bottom_collision'
108,1,11,-106,87,42,-4,'bottom_collision'
109,59,-59,-332,27,-50,20,'bottom_collision'
109,45,-71,-316,62,-79,25,'bottom_collision'
109,38,-64,-284,63,-78,32,'bottom_collision'
109,10,-75,-244,108,-136,48,'bottom_collision'
109,44,-38,-293,-17,-75,7,'bottom_collision'
109,86,-45,-469,-52,-92,0,'bottom_collision'
109,87,-86,-655,-9,-193,21,'bottom_collision'
109,216,-44,0,48,299,1,'bottom_collision'
109,99,-39,56,45,135,-1,'bottom_collision'
109,84,-48,22,68,116,-1,'bottom_collision'
109,85,-29,5,36,122,-7,'bottom_collision'
109,31,3,13,-10,50,-7,'bottom_collision'
109,10,3,6,-4,27,-3,'bottom_collision'
109,8,-12,0,15,21,-2,'bottom_collision'
109,-9,4,-12,-9,-2,-3,'bottom_collision'
110,322,-338,-3195,280,-64,-34,'bottom_obstruction'
110,328,-360,-3224,291,-74,-30,'bottom_obstruction'
110,331,-367,-3281,286,-78,-27,'bottom_obstruction'
110,337,-364,-3292,290,-78,-34,'bottom_obstruction'
110,351,-368,-3348,282,-62,-31,'bottom_obstruction'
110,192,254,418,194,381,61,'bottom_obstruction'
110,-11,-18,9,74,-4,2,'bottom_obstruction'
110,10,3,6,-4,27,-3,'bottom_obstruction'
110,8,-12,0,15,21,-2,'bottom_obstruction'
110,-9,4,-12,-9,-2,-3,'bottom_obstruction'
110,-11,-18,9,74,-4,2,'bottom_obstruction'
110,10,3,6,-4,27,-3,'bottom_obstruction'
110,8,-12,0,15,21,-2,'bottom_obstruction'
110,-9,4,-12,-9,-2,-3,'bottom_obstruction'
110,-11,-18,9,74,-4,2,'bottom_obstruction'
111,16,-2,-39,-18,-15,-15,'bottom_obstruction'
111,38,-18,-209,-45,-56,-10,'bottom_obstruction'
111,49,-19,-233,-23,-21,-9,'bottom_obstruction'
111,54,-22,-261,-16,-25,-6,'bottom_obstruction'
111,51,-19,-250,-22,-21,-7,'bottom_obstruction'
111,45,-25,-256,-8,-55,0,'bottom_obstruction'
111,43,-46,-302,35,-76,6,'bottom_obstruction'
111,227,-141,-1619,-130,-492,18,'bottom_obstruction'
111,205,-147,-1627,-68,-487,19,'bottom_obstruction'
111,204,-154,-1738,-76,-498,35,'bottom_obstruction'
111,241,-175,-2043,-110,-576,47,'bottom_obstruction'
111,217,-155,-2088,-100,-568,51,'bottom_obstruction'
