@relation cilinder...without.missing.values
@attribute timestamp numeric
@attribute customer {'ABBEY','ABBEYPRESS','ABBYPRESS','ADCO','AMES','AUSTADS','BELK','BELKS','best','bestprod','BESTPROD','BRENDLS','BURDINES','CAMPINGWORLD','CASLIVING','CASUALLIVING','CENPURCH','CHILDCRAFT','CHILDWORLD','colorfulimage','COLORTIL','COLORTILE','COMPETITIVEDGE','CVS','DOWNS','DUNNS','eckerd','ECKERD','eckerds','ECKERDS','EXXON','GALLS','GLOBAL','GLOBALEQUP','GUIDEPOSTS','GURNEY','HANHOUSE','hanoverhouse','HANOVERHOUSE','HANOVERHSE','HANOVRHOUS','HANOVRHOUSE','HILLS','homeshop','HOMESHOP','homeshopping','HOMESHOPPING','JAMESWAY','jcp','JCP','JCPENNY','jfk','KIDSRUS','kmart','KMART','LAZARUS','LURIAS','MASSEY','MERVYNS','modmat','MODMAT','NATLWILDLIFE','NTLWILDLIFE','OLDVILLAGESHOP','PENNEY','REI','ROSES','SEARS','SERVMERCH','SHEPLERS','target','TARGET','toysrus','TOYSRUS','TVGUIDE','USCAV','venture','walmart','WALMART','WARDS','WOOLWORTH','WOOLWRTH','YIELDHOUSE'}
@attribute job_number numeric
@attribute grain_screened {'NO','YES'}
@attribute ink_color {'key','KeY','KEY'}
@attribute proof_on_ctd_ink {'NO','YES'}
@attribute blade_mfg {'BENTON','UDDEHOLM'}
@attribute cylinder_division {'gallatin','GALLATIN'}
@attribute paper_type {'coated','COATED','super','uncoated','UNCOATED'}
@attribute ink_type {'coated','COATED','cover','COVER','uncoated','UNCOATED'}
@attribute direct_steam {'no','NO','YES'}
@attribute solvent_type {'LINE','NAPTHA','XYLOL'}
@attribute type_on_cylinder {'no','NO','yes','YES'}
@attribute press_type {'Albert70','Motter70','Motter94','WoodHoe70'}
@attribute press numeric
@attribute unit_number numeric
@attribute cylinder_size {'catalog','CATALOG','spiegel','SPIEGEL','tabloid','TABLOID'}
@attribute paper_mill_location {'CANAdiAN','CANADIAN','mideuropean','NorthUS','SCANDANAVIAN','SouthUS'}
@attribute plating_tank numeric
@attribute proof_cut numeric
@attribute viscosity numeric
@attribute caliper numeric
@attribute "ink temperature" numeric
@attribute humifity numeric
@attribute roughness numeric
@attribute blade_pressure numeric
@attribute varnish_pct numeric
@attribute press_speed numeric
@attribute ink_pct numeric
@attribute solvent_pct numeric
@attribute ESA_Voltage numeric
@attribute ESA_Amperage numeric
@attribute wax numeric
@attribute hardener numeric
@attribute roller_durometer numeric
@attribute current_density numeric
@attribute anode_space_ratio numeric
@attribute chrome_content numeric
@attribute class {'band','noband'}
@data
19900718,'WARDS',36066,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','Motter94',824,9,'TABLOID','CANADIAN',1910,45,54,0.2,15,80,0.8125,20,0,2000,58.8,41.2,0,0,1.5,0.6,33,35,111.1,100,'noband'
19900730,'DOWNS',23050,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,2,'CATALOG','NorthUS',1910,57.5,54,0.367,16.2,79,0.5,23,19,1500,47.6,33.4,5,0,3,1,32,35,93.3,100,'noband'
19900727,'REI',36644,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,2,'CATALOG','NorthUS',1910,60,53,0.333,16.5,88,0.75,55,22.1,1550,41,36.9,0,0,3,0.8,40,35,105.1,100,'noband'
19900730,'DOWNS',23050,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,9,'CATALOG','NorthUS',1910,55,54,0.3,15.8,79,0.5,30,12.4,1500,51.5,36.1,0,0,3,0.5,32,35,93.3,100,'noband'
19900727,'REI',36644,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,7,'CATALOG','NorthUS',1910,60,53,0.3,14.7,70,0.75,50,20.2,1550,42,37.8,3,0,3,1,40,35,111.1,100,'noband'
19900810,'SHEPLERS',36776,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','XYLOL','YES','Albert70',802,7,'CATALOG','NorthUS',1910,45,50,0.2,14.5,70,0.75,42,5.3,1700,52.6,42.1,0,0,3,0.8,40,45,100,100,'noband'
19900810,'SHEPLERS',36776,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','XYLOL','YES','Albert70',802,2,'SPIEGEL','NorthUS',1910,40,50,0.267,13.5,75,0.75,45,0,1700,58.8,41.2,0,0,3,0.6,40,35,100,100,'noband'
19900809,'TVGUIDE',25433,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','Motter94',821,7,'TABLOID','NorthUS',1910,50,50,0.2,16.2,75,0.75,25,3.3,1850,54.9,41.8,2,0,2.7,0.9,40,35,100,100,'noband'
19900813,'DUNNS',38016,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,7,'CATALOG','mideuropean',1910,45,54,0.333,14.8,70,0.75,50,13,1420,54.3,32.6,0,0,3,0.9,28,35,106.9,100,'noband'
19900813,'DUNNS',38016,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,2,'CATALOG','mideuropean',1910,45,54,0.233,14.3,67,0.75,45,12.3,1420,51.5,36.1,0,0,3,0.6,28,35,106.9,100,'noband'
19900812,'TARGET',34549,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','WoodHoe70',815,2,'SPIEGEL','CANADIAN',1911,45,54,0.267,14,90,0.75,30,0,2000,58.8,41.2,0,0,3,1,33,40,103.3,100,'noband'
19900814,'TARGET',34549,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',816,9,'SPIEGEL','CANADIAN',1910,45,54,0.167,18,90,0.5,26,8.3,1875,52.1,39.6,0,0,3,1,33,35,106.9,100,'noband'
19900812,'TARGET',34549,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',815,9,'SPIEGEL','CANADIAN',1910,45,54,0.367,15,100,0.75,33,2.3,2000,56.8,40.9,0,0,2.75,0.9,33,35,106.9,100,'noband'
19900818,'LAZARUS',34154,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',828,10,'TABLOID','CANADIAN',1910,30,56,0.367,14.7,83,1,30,10.8,1600,53.8,35.5,0,6,2.6,1.2,40,35,100,100,'noband'
19900820,'AMES',34585,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','Motter94',828,2,'TABLOID','CANADIAN',1910,57.5,57,0.367,15.3,84,1,30,19,2400,47.6,33.3,0,0,3,1,33,40,93.75,100,'noband'
19900831,'TVGUIDE',25437,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',821,7,'TABLOID','NorthUS',1911,57.5,51,0.333,15.2,70,0.625,25,11.1,1850,50.5,38.4,3,0,2.5,0.8,34,30,100,100,'noband'
19900831,'TVGUIDE',25437,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',821,2,'TABLOID','NorthUS',1911,57.5,51,0.267,15.6,81,0.75,25,9.8,1850,49,41.2,0,0,2.7,0.6,34,30,100,100,'noband'
19900821,'AUSTADS',34066,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,7,'CATALOG','CANADIAN',1910,52.5,55,0.333,14,70,0.625,55,7.9,1600,57.5,34.44,4,0,3,0.8,40,45,93.75,100,'noband'
19900921,'TARGET',34551,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',815,1,'SPIEGEL','CANADIAN',1910,35,72,0.367,15.2,72,1,36,0,2200,65.2,34.8,0,0,2.5,1,30,40,93.6,90,'band'
19900921,'TARGET',34551,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','WoodHoe70',815,1,'SPIEGEL','CANADIAN',1910,35,56,0.267,15,70,1,33,0,2350,65.2,34.8,0,0,2.5,1,30,40,93.75,90,'band'
19900913,'TARGET',34551,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','WoodHoe70',815,1,'SPIEGEL','CANADIAN',1910,40,60,0.2,15.5,73,0.75,28,0,1850,65.2,34.8,0,0,2.8,1,30,40,100,90,'band'
19900909,'MODMAT',47103,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,7,'CATALOG','NorthUS',1911,60,50,0.233,14.5,70,0.75,45,15.6,1650,45.8,38.5,2,0,2.5,1,40,40,100,100,'noband'
19900909,'MODMAT',47105,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','WoodHoe70',816,2,'CATALOG','NorthUS',1910,60,50,0.267,14.9,88,0.375,32,10.3,1700,51.5,38.1,5,0,3,1.3,40,40,103.3,100,'noband'
19900909,'MODMAT',47103,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,2,'CATALOG','NorthUS',1910,60,50,0.3,14.5,60,0.75,40,19,1650,47.6,33.3,0,0,2.5,1,40,40,103.3,100,'noband'
19900909,'MODMAT',47105,'YES','KEY','YES','UDDEHOLM','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','WoodHoe70',816,9,'CATALOG','NorthUS',1910,65,50,0.267,15,86,0.25,28,10.5,1700,52.6,36.8,2,0,2.5,0.6,40,40,103.3,100,'noband'
19900915,'MODMAT',47105,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,9,'CATALOG','NorthUS',1910,65,60,0.267,14.5,80,0.25,38,15.8,1900,49.5,34.6,0,0,2.9,0.7,40,40,103.3,100,'noband'
19900915,'MODMAT',47105,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,2,'CATALOG','NorthUS',1910,60,60,0.267,14,76,0.375,30,10.3,1900,51.5,38.1,5,0,2.6,1.1,40,40,103.3,100,'noband'
19900924,'TARGET',34551,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','WoodHoe70',815,1,'SPIEGEL','CANADIAN',1910,40,49,0.267,14,82,0.625,30,0,2150,65.2,34.8,1,0,2.5,0.9,30,40,93.75,90,'band'
19901002,'KMART',36197,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','NO','WoodHoe70',815,1,'TABLOID','NorthUS',1910,55,50,0.133,14,80,0.625,32,8,2000,60,32,0,0,2.5,0.9,35,40,93.55,90,'band'
19901002,'KMART',36197,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','YES','WoodHoe70',815,1,'TABLOID','NorthUS',1910,55,48,0.367,14.5,76,0.5,30,8,2000,60,32,0,0,2.5,1,35,40,93.55,90,'band'
19901003,'TVGUIDE',25441,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',821,7,'TABLOID','NorthUS',1910,55,50,0.267,17,89,1,22,10.4,1650,52.1,37.5,0.75,0,2.5,1.1,34,40,93.55,90,'band'
19901002,'KMART',36197,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,2,'TABLOID','mideuropean',1911,55,50,0.2,17,78,0.25,32,9.7,1900,52.2,38.1,0,0,3,0.9,35,40,96.97,90,'band'
19901001,'TOYSRUS',34754,'NO','KEY','NO','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','Motter94',824,2,'TABLOID','CANADIAN',1910,42.5,48,0.2,16,70,0.8125,35,0,2050,66.7,33.3,2,0,1.7,1,30,40,93.55,90,'noband'
19901001,'TOYSRUS',34754,'NO','KEY','NO','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','Motter94',824,9,'TABLOID','CANADIAN',1910,42.5,48,0.2,15,76,0.875,30,3.6,2050,60.2,36.2,0,0,2.5,1,30,40,93.55,90,'noband'
19900926,'WALMART',36578,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','Motter94',827,9,'TABLOID','mideuropean',1911,35,48,0.233,14.5,76,0.75,20,0,2225,62.5,37.5,4,0,2.7,1.2,33,40,106.25,90,'noband'
19900926,'WALMART',36578,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','Motter94',827,2,'TABLOID','mideuropean',1911,35,48,0.3,14.5,74,0.75,20,0,2225,62.5,37.5,4,0,2,1.2,33,40,106.25,90,'noband'
19901006,'KMART',36197,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','WoodHoe70',816,9,'TABLOID','NorthUS',1911,47.5,52,0.3,15.2,76,0.75,30,17.5,1700,48.7,33.8,0,0,2.5,0.8,35,40,114.3,100,'band'
19901007,'CASLIVING',38059,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','Albert70',802,7,'CATALOG','NorthUS',1911,42.5,52,0.333,16.8,80,0.625,40,0,1700,54.3,45.7,3,0,3,1,34,40,107.4,100,'noband'
19901007,'KMART',36197,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',815,9,'TABLOID','mideuropean',1911,47.5,53,0.3,15,72,0.75,25,22,1500,45.9,32.1,0,0,2.5,0.8,35,40,114.3,100,'band'
19901004,'KMART',36197,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',815,2,'TABLOID','mideuropean',1911,47.5,58,0.333,14,85,0.75,28,16.5,1800,48.5,35,0,0,2.5,0.5,35,40,114.3,100,'band'
19901001,'KMART',36197,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,2,'TABLOID','mideuropean',1910,55,48,0.233,18,76,0.25,24,10,1600,60,30,0,0,3,0.9,35,40,93.55,90,'band'
19901005,'BRENDLS',38218,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','Motter94',821,7,'TABLOID','CANADIAN',1911,30,52,0.333,16.5,80,0.625,40,0,1800,58.1,41.9,1,0,2.5,0.4,35,40,107.4,100,'band'
19901007,'CASLIVING',38059,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,2,'CATALOG','NorthUS',1910,42.5,52,0.233,18,70,0.625,45,0,1700,58.8,41.2,0,0,3,0.7,34,40,103.125,100,'noband'
19901010,'TVGUIDE',25443,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','Motter94',821,7,'TABLOID','NorthUS',1911,47.5,54,0.3,14,65,0.625,25,16.1,1500,44.6,39.3,4,0,2.5,1,34,40,114.29,100,'band'
19901010,'TARGET',34522,'NO','KEY','YES','BENTON','GALLATIN','COATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,9,'SPIEGEL','NorthUS',1911,35,50,0.3,14,74,0.25,28,0,2500,58.8,41.2,0,0,2.5,0.7,30,40,114.29,100,'noband'
19901010,'TARGET',34522,'NO','KEY','YES','BENTON','GALLATIN','COATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,2,'SPIEGEL','NorthUS',1911,40,50,0.3,13,74,0.25,25,0,2500,58.8,41.2,2,0,2.5,0.5,30,40,114.29,100,'noband'
19901008,'AMES',34587,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','Motter94',827,2,'TABLOID','CANADIAN',1911,30,53,0.333,14,85,0.75,30,15,2290,50,35,0,0,2,1.5,33,40,110.7,100,'noband'
19901008,'AMES',34587,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','Motter94',827,9,'TABLOID','CANADIAN',1911,30,53,0.3,15,80,0.75,30,15,2290,50,35,0,0,2.5,1,33,40,110.7,100,'noband'
19901014,'TOYSRUS',34756,'NO','KEY','NO','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','Motter94',824,2,'TABLOID','CANADIAN',1911,30,54,0.333,16.3,80,0.8125,30,0,2100,60,40,3,0,2.5,1.2,30,40,114.29,100,'noband'
19901101,'TVGUIDE',25445,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','Motter94',821,7,'TABLOID','NorthUS',1910,52.5,43,0.267,15,71,0.75,28,7.4,1500,53.2,39.4,0,0,2.5,1,34,40,98.3,100,'band'
19901102,'KMART',36165,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',828,2,'TABLOID','NorthUS',1910,65,43,0.2,16,78,0.75,30,12,2100,46.3,41.7,0,0,2,1,40,40,100,100,'band'
19901031,'KMART',36165,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',828,9,'TABLOID','NorthUS',1910,65,42,0.233,17.5,100,1.125,25,17.5,2250,48.5,34,0,0,2.5,1,40,40,100,100,'noband'
19901031,'KMART',36165,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',828,2,'TABLOID','NorthUS',1910,65,42,0.2,17,80,1,22,15,2250,50,35,1,0,2.5,1,40,40,100,100,'noband'
19901031,'AMES',34588,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','WoodHoe70',815,2,'TABLOID','CANADIAN',1910,40,43,0.233,15.5,85,0.75,25,4.7,2000,58.1,37.2,0,0,2.5,1,33,40,96.77,100,'band'
19901107,'TVGUIDE',25466,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','Motter94',821,7,'TABLOID','NorthUS',1910,50,43,0.267,17,72,0.625,30,14.3,1600,47.6,38.1,0,0,2.5,1,34,40,96.77,100,'band'
19901114,'TVGUIDE',25477,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',821,7,'TABLOID','NorthUS',1911,50,42,0.2,17,73,0.4375,20,18.5,1800,46.3,35.1,2,0,2.5,1,34,40,100,100,'band'
19901108,'MODMAT',47106,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','Albert70',802,2,'CATALOG','CANADIAN',1910,40,43,0.2,13.5,76,0.75,52,4.4,1726,55,40.6,0,0,3,1,40,40,96.77,100,'noband'
19901105,'HILLS',34716,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','YES','WoodHoe70',816,9,'TABLOID','NorthUS',1910,40,43,0.267,16.4,79,0.3125,35,0.5,2400,59.5,40,0.5,0,2.6,1.1,35,40,96.77,100,'noband'
19901109,'HILLS',34716,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','NO','WoodHoe70',816,9,'TABLOID','NorthUS',1910,40,51,0.233,15,70,0.25,24,0.5,0,59.5,40,0,0,3,1,35,40,100,100,'band'
19901108,'WOOLWORTH',34997,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','WoodHoe70',815,1,'TABLOID','CANADIAN',1910,32.5,43,0.2,13,80,0.75,28,0,1500,62.5,37.5,0,0,0,0,30,40,100,100,'band'
19901107,'HILLS',34716,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','YES','WoodHoe70',816,7,'TABLOID','NorthUS',1910,37.5,43,0.2,15.8,80,0.5,32,0,2400,62.5,37.5,5,0,2.5,0.9,35,40,96.77,100,'noband'
19901105,'TARGET',34553,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','Motter94',827,2,'SPIEGEL','CANADIAN',1910,45,42,0.267,14.9,75,1,25,10.5,1660,52.6,36.9,0,0,2.5,1,30,40,101.67,100,'noband'
19901107,'KMART',36166,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','NO','Motter94',828,2,'TABLOID','NorthUS',1910,45,43,0.2,16,80,0.75,30,3.1,2200,51,45.9,0,0,2.5,1.3,35,40,103.33,100,'noband'
19901107,'KMART',36166,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','NO','Motter94',828,9,'TABLOID','NorthUS',1910,50,43,0.2,15.5,72,0.75,30,5.1,2200,50.6,44.3,0,0,2.5,1.3,35,40,96.77,100,'noband'
19901106,'MODMAT',47106,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,7,'CATALOG','NorthUS',1910,40,45,0.233,13.6,90,0.75,45,0,1386,62.5,37.5,0,0,3,0.7,40,40,96.77,100,'band'
19901113,'MODMAT',47106,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,7,'CATALOG','NorthUS',1910,40,42,0.2,15,65,0.75,55,0,1650,62.5,37.5,0,0,2.5,1,40,40,96.77,100,'band'
19901117,'BRENDLS',34442,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',821,7,'TABLOID','NorthUS',1910,50,43,0.267,14,74,0.625,20,2.2,1800,56.2,41.6,0,0,3,1,38,40,96.875,100,'band'
19901114,'WOOLWORTH',34997,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',815,9,'TABLOID','CANADIAN',1910,50,47,0.2,16.2,74,0.75,28,10.8,2000,53.4,35.8,0,0,2.5,1.3,30,40,100,100,'band'
19901115,'WOOLWORTH',34997,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',815,2,'TABLOID','CANADIAN',1910,50,47,0.267,16,92,0.75,35,0,1800,68,32,1,0,2.6,1.2,30,40,100,100,'band'
19901125,'TOYSRUS',34759,'NO','KEY','NO','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',816,1,'SPIEGEL','CANADIAN',1910,32.5,47,0.267,16.1,88,0.3125,28,0,2189,62.5,37.5,0,0,2.4,0.8,30,40,100,100,'noband'
19901125,'TOYSRUS',34759,'NO','KEY','NO','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',816,2,'SPIEGEL','CANADIAN',1910,32.5,47,0.2,20,79,0.3125,29,0,2189,58.1,41.9,5,0,2.5,1.25,30,40,100,100,'noband'
19901119,'JCP',34781,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','YES','WoodHoe70',816,2,'TABLOID','NorthUS',1910,70,43,0.3,18.1,78,0.5,28,14.4,2125,48.1,37.5,5,0,3,0.9,33,40,100,100,'noband'
19901119,'JCP',34781,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','YES','WoodHoe70',816,9,'TABLOID','NorthUS',1910,70,43,0.233,16,77,0.8175,28,15.9,2125,46.5,37.6,3,0,1.75,0.6,33,40,100,100,'noband'
19901125,'TOYSRUS',34759,'NO','KEY','NO','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',816,9,'SPIEGEL','CANADIAN',1910,40,47,0.2,16.53,78,0.8125,24,0,2189,58.8,41.2,0,0,2,0.8,30,40,100,100,'noband'
19901116,'WOOLWORTH',34997,'NO','KEY','YES','BENTON','GALLATIN','COATED','COATED','NO','LINE','YES','WoodHoe70',815,2,'TABLOID','CANADIAN',1910,32.5,45,0.233,14,94,0.625,25,0,1800,66.7,33.3,0,0,2.1,1,30,40,100,100,'band'
19901124,'TOYSRUS',34259,'NO','KEY','NO','BENTON','GALLATIN','COATED','COATED','NO','LINE','NO','WoodHoe70',815,1,'SPIEGEL','CANADIAN',1911,40,47,0.267,15,88,0.5,34,0,1700,62.5,37.5,0,0,0,0,30,40,100,100,'band'
19901120,'MODMAT',47106,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','Albert70',802,2,'CATALOG','NorthUS',1911,40,46,0.3,15,70,0.75,50,0,1800,53.9,46.1,0,0,2.5,1,40,40,100,100,'band'
19901121,'MODMAT',47106,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Albert70',802,7,'CATALOG','NorthUS',1911,40,50,0.233,14,70,0.75,45,0,1800,60.2,39.8,0,0,2.5,1,40,40,100,100,'band'
19901114,'TVGUIDE',25447,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','Motter94',821,2,'TABLOID','NorthUS',1911,45,41,0.2,15,78,0.75,20,14.6,1800,48.5,36.9,0,0,2.5,1,34,40,100,100,'noband'
19901115,'TARGET',34554,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','YES','Motter94',827,2,'SPIEGEL','NorthUS',1910,45,42,0.2,14,75,1,20,11.2,1800,51,37.8,8,0,2.5,1,35,40,100,100,'noband'
19901115,'TARGET',34554,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','YES','Motter94',827,9,'SPIEGEL','NorthUS',1911,45,42,0.333,14,75,1,20,0,1800,58.9,41.1,8,0,3,2,35,40,100,100,'noband'
19901206,'TVGUIDE',25450,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','Motter94',821,7,'TABLOID','NorthUS',1910,45,42,0.4,14.8,72,0.625,20,0,1800,58.8,41.2,0,0,2.5,0.9,34,40,106.25,100,'noband'
19901206,'LURIAS',36805,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',815,9,'TABLOID','mideuropean',1910,50,42,0.267,16,88,0.75,33,11.5,1650,52.1,36.4,0,0,2.5,1,38,40,106.25,100,'noband'
19901206,'LURIAS',36805,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','NO','WoodHoe70',815,2,'TABLOID','mideuropean',1910,50,42,0.3,17,88,0.75,30,0,1600,62.5,27.5,5,0,2.6,1,38,40,106.25,100,'band'
19901206,'LURIAS',36805,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','COVER','NO','LINE','YES','WoodHoe70',815,2,'TABLOID','mideuropean',1910,50,42,0.233,15,90,1,35,0,1650,55.5,44.5,0,0,2.5,1,38,40,100,100,'band'
19901209,'ECKERDS',34692,'NO','KEY','YES','BENTON','GALLATIN','COATED','UNCOATED','NO','LINE','NO','Motter94',824,2,'TABLOID','CANADIAN',1910,45,42,0.3,15,70,0.8125,40,0,1500,58.8,41.2,3,0,2,1,30,40,100,100,'band'
19901209,'SHEPLERS',35001,'YES','KEY','YES','BENTON','GALLATIN','UNCOATED','UNCOATED','NO','LINE','YES','WoodHoe70',816,9,'SPIEGEL','NorthUS',1910,40,42,0.2,12.7,84,0.5,32,0,1750,62.5,37.5,0,0,2.5,0.9,40,40,100,100,'noband'
19901209,'ABBEYPRESS',27490,'NO','KEY','YES','BENTON','GALLATIN','UNCOATED','COATED','NO','LINE','NO','Albert70',802,2,'CATALOG','NorthUS',1910,32,42,0.233,16,70,0.625,46,0,1350,60.2,39.8,0,0,3,1,34,40,100,100,'noband'
